우편번호|시도|시도영문|시군구|시군구영문|읍면|읍면영문|도로명코드|도로명|도로명영문|지하여부|건물번호본번|건물번호부번|건물관리번호|다량배달처명|시군구용건물명|법정동코드|법정동명|리명|행정동명|산여부|지번본번|읍면동일련번호|지번부번|구우편번호|우편번호일련번호
06314|서울특별시|Seoul|강남구|Gangnam-gu|||116804166190|논현로6길|Nonhyeon-ro 6-gil|0|26|2|1168010300101730001021090|||1168010300|개포동||개포4동|0|1173|01|1||
06314|서울특별시|Seoul|강남구|Gangnam-gu|||116804166190|논현로6길|Nonhyeon-ro 6-gil|0|19|0|1168010300101890007021099|||1168010300|개포동||개포4동|0|1189|01|7||
06314|서울특별시|Seoul|강남구|Gangnam-gu|||116804166190|논현로6길|Nonhyeon-ro 6-gil|0|36|9|1168010300101760004028175|||1168010300|개포동||개포4동|0|1176|01|4||
06315|서울특별시|Seoul|강남구|Gangnam-gu|||116804166179|논현로4길|Nonhyeon-ro 4-gil|0|57|0|1168010300101800004020955|||1168010300|개포동||개포4동|0|1180|01|4||
06315|서울특별시|Seoul|강남구|Gangnam-gu|||116804166179|논현로4길|Nonhyeon-ro 4-gil|0|61|0|1168010300101810004020920|||1168010300|개포동||개포4동|0|1181|01|4||
06314|서울특별시|Seoul|강남구|Gangnam-gu|||116804166179|논현로4길|Nonhyeon-ro 4-gil|0|11|0|1168010300101700006021197|||1168010300|개포동||개포4동|0|1170|01|6||
06315|서울특별시|Seoul|강남구|Gangnam-gu|||116804166179|논현로4길|Nonhyeon-ro 4-gil|0|53|0|1168010300101790004020987|||1168010300|개포동||개포4동|0|1179|01|4||
06314|서울특별시|Seoul|강남구|Gangnam-gu|||116804166190|논현로6길|Nonhyeon-ro 6-gil|0|18|0|1168010300101710000021134|||1168010300|개포동||개포4동|0|1171|01|0||
06322|서울특별시|Seoul|강남구|Gangnam-gu|||116804166611|언주로6길|Eonju-ro 6-gil|0|4|7|1168010300106600030019744|||1168010300|개포동||개포1동|0|660|01|30||
06322|서울특별시|Seoul|강남구|Gangnam-gu|||116804166611|언주로6길|Eonju-ro 6-gil|0|17|1|1168010300106600018019740|||1168010300|개포동||개포1동|0|660|01|18||
06322|서울특별시|Seoul|강남구|Gangnam-gu|||116804166611|언주로6길|Eonju-ro 6-gil|0|19|0|1168010300106600020019750|||1168010300|개포동||개포1동|0|660|01|20||
06315|서울특별시|Seoul|강남구|Gangnam-gu|||116804166179|논현로4길|Nonhyeon-ro 4-gil|0|62|0|1168010300101650007020953|||1168010300|개포동||개포4동|0|1165|01|7||
06314|서울특별시|Seoul|강남구|Gangnam-gu|||116804166179|논현로4길|Nonhyeon-ro 4-gil|0|23|0|1168010300101730009021164|||1168010300|개포동||개포4동|0|1173|01|9||
06322|서울특별시|Seoul|강남구|Gangnam-gu|||116804166611|언주로6길|Eonju-ro 6-gil|0|17|0|1168010300106600017019735|||1168010300|개포동||개포1동|0|660|01|17||
06322|서울특별시|Seoul|강남구|Gangnam-gu|||116804166611|언주로6길|Eonju-ro 6-gil|0|10|0|1168010300106600026019725|||1168010300|개포동||개포1동|0|660|01|26||
06322|서울특별시|Seoul|강남구|Gangnam-gu|||116804166611|언주로6길|Eonju-ro 6-gil|0|11|0|1168010300106600014019724|||1168010300|개포동||개포1동|0|660|01|14||
06315|서울특별시|Seoul|강남구|Gangnam-gu|||116804166179|논현로4길|Nonhyeon-ro 4-gil|0|52|0|1168010300101650002021022|||1168010300|개포동||개포4동|0|1165|01|2||
06314|서울특별시|Seoul|강남구|Gangnam-gu|||116804166179|논현로4길|Nonhyeon-ro 4-gil|0|40|0|1168010300101660002021079|||1168010300|개포동||개포4동|0|1166|01|2||
06306|서울특별시|Seoul|강남구|Gangnam-gu|||116804166057|개포로25길|Gaepo-ro 25-gil|0|9|6|1168010300102560007020358|||1168010300|개포동||개포4동|0|1256|01|7||
06306|서울특별시|Seoul|강남구|Gangnam-gu|||116804166057|개포로25길|Gaepo-ro 25-gil|0|26|0|1168010300102650008020226|||1168010300|개포동||개포4동|0|1265|01|8||
06306|서울특별시|Seoul|강남구|Gangnam-gu|||116804166057|개포로25길|Gaepo-ro 25-gil|0|25|0|1168010300102530003020229|||1168010300|개포동||개포4동|0|1253|01|2||
06306|서울특별시|Seoul|강남구|Gangnam-gu|||116804166057|개포로25길|Gaepo-ro 25-gil|0|9|9|1168010300102570001020397|||1168010300|개포동||개포4동|0|1257|01|1||
06306|서울특별시|Seoul|강남구|Gangnam-gu|||116804166057|개포로25길|Gaepo-ro 25-gil|0|18|0|1168010300102630000020288|||1168010300|개포동||개포4동|0|1263|01|0||
06306|서울특별시|Seoul|강남구|Gangnam-gu|||116804166057|개포로25길|Gaepo-ro 25-gil|0|9|8|1168010300102560008020356|||1168010300|개포동||개포4동|0|1256|01|8||
06307|서울특별시|Seoul|강남구|Gangnam-gu|||116803122001|개포로|Gaepo-ro|0|214|0|1168010300102380006020512|||1168010300|개포동||개포4동|0|1238|01|6||
06303|서울특별시|Seoul|강남구|Gangnam-gu|||116803122001|개포로|Gaepo-ro|0|217|0|1168010300102470005020474|||1168010300|개포동||개포4동|0|1247|01|5||
06307|서울특별시|Seoul|강남구|Gangnam-gu|||116803121022|논현로|Nonhyeon-ro|0|78|0|1168010300112290006000001|||1168010300|개포동||개포4동|0|1229|02|6||
06315|서울특별시|Seoul|강남구|Gangnam-gu|||116804166179|논현로4길|Nonhyeon-ro 4-gil|0|54|0|1168010300101650003028176|||1168010300|개포동||개포4동|0|1165|01|3||
06314|서울특별시|Seoul|강남구|Gangnam-gu|||116804166179|논현로4길|Nonhyeon-ro 4-gil|0|36|0|1168010300101660000021107|||1168010300|개포동||개포4동|0|1166|01|0||
06314|서울특별시|Seoul|강남구|Gangnam-gu|||116804166204|논현로8길|Nonhyeon-ro 8-gil|0|32|0|1168010300101860002021004|||1168010300|개포동||개포4동|0|1186|01|2||
06315|서울특별시|Seoul|강남구|Gangnam-gu|||116804166204|논현로8길|Nonhyeon-ro 8-gil|0|50|5|1168010300101780007020991|||1168010300|개포동||개포4동|0|1178|01|7||
06315|서울특별시|Seoul|강남구|Gangnam-gu|||116804166204|논현로8길|Nonhyeon-ro 8-gil|0|66|9|1168010300101820004020893|||1168010300|개포동||개포4동|0|1182|01|4||
06306|서울특별시|Seoul|강남구|Gangnam-gu|||116804166057|개포로25길|Gaepo-ro 25-gil|0|17|8|1168010300102540012020279|||1168010300|개포동||개포4동|0|1254|01|12||
06306|서울특별시|Seoul|강남구|Gangnam-gu|||116804166057|개포로25길|Gaepo-ro 25-gil|0|11|0|1168010300102560005020350|||1168010300|개포동||개포4동|0|1256|01|5||
06306|서울특별시|Seoul|강남구|Gangnam-gu|||116804166057|개포로25길|Gaepo-ro 25-gil|0|5|0|1168010300102570006020407|||1168010300|개포동||개포4동|0|1257|01|6||
06306|서울특별시|Seoul|강남구|Gangnam-gu|||116804166057|개포로25길|Gaepo-ro 25-gil|0|28|0|1168010300102650001020218|||1168010300|개포동||개포4동|0|1265|01|0||
06315|서울특별시|Seoul|강남구|Gangnam-gu|||116804166204|논현로8길|Nonhyeon-ro 8-gil|0|65|0|1168010300111830011000001|||1168010300|개포동||개포4동|0|1183|01|11||
06303|서울특별시|Seoul|강남구|Gangnam-gu|||116804166051|개포로15길|Gaepo-ro 15-gil|0|29|0|1168010300112390004000001|||1168010300|개포동||개포4동|0|1239|01|4||
06322|서울특별시|Seoul|강남구|Gangnam-gu|||116804166611|언주로6길|Eonju-ro 6-gil|0|9|0|1168010300106600013000001|||1168010300|개포동|||0|660|01|13||
06323|서울특별시|Seoul|강남구|Gangnam-gu|||116803122001|개포로|Gaepo-ro|0|407|0|1168010300101760002021325|||1168010300|개포동|||0|176|01|2||
06312|서울특별시|Seoul|강남구|Gangnam-gu|||116804166053|개포로20길|Gaepo-ro 20-gil|0|33|0|1168010300112190012000001|||1168010300|개포동||개포4동|0|1219|01|12||
06313|서울특별시|Seoul|강남구|Gangnam-gu|||116804166204|논현로8길|Nonhyeon-ro 8-gil|0|4|5|1168010300101900009021143|||1168010300|개포동||개포4동|0|1190|01|9||
06312|서울특별시|Seoul|강남구|Gangnam-gu|||116804166158|논현로16길|Nonhyeon-ro 16-gil|0|14|8|1168010300102260003020793|||1168010300|개포동||개포4동|0|1226|01|3||
06312|서울특별시|Seoul|강남구|Gangnam-gu|||116804166158|논현로16길|Nonhyeon-ro 16-gil|0|10|12|1168010300102270005020815|||1168010300|개포동||개포4동|0|1227|01|5||
06312|서울특별시|Seoul|강남구|Gangnam-gu|||116804166158|논현로16길|Nonhyeon-ro 16-gil|0|20|4|1168010300102220001020746|||1168010300|개포동||개포4동|0|1222|01|1||
06312|서울특별시|Seoul|강남구|Gangnam-gu|||116804166158|논현로16길|Nonhyeon-ro 16-gil|0|4|3|1168010300102270010020797|||1168010300|개포동||개포4동|0|1227|01|10||
06312|서울특별시|Seoul|강남구|Gangnam-gu|||116804166158|논현로16길|Nonhyeon-ro 16-gil|0|30|0|1168010300102190000020671|||1168010300|개포동||개포4동|0|1219|01|0||
06314|서울특별시|Seoul|강남구|Gangnam-gu|||116804166179|논현로4길|Nonhyeon-ro 4-gil|0|22|0|1168010300101680005021185|||1168010300|개포동||개포4동|0|1168|01|5||
06314|서울특별시|Seoul|강남구|Gangnam-gu|||116804166179|논현로4길|Nonhyeon-ro 4-gil|0|34|0|1168010300101670005021122|||1168010300|개포동||개포4동|0|1167|01|5||
06314|서울특별시|Seoul|강남구|Gangnam-gu|||116804166179|논현로4길|Nonhyeon-ro 4-gil|0|43|0|1168010300101770004021041|||1168010300|개포동||개포4동|0|1177|01|4||
06314|서울특별시|Seoul|강남구|Gangnam-gu|||116804166179|논현로4길|Nonhyeon-ro 4-gil|0|20|0|1168010300101680004021190|||1168010300|개포동||개포4동|0|1168|01|4||
06309|서울특별시|Seoul|강남구|Gangnam-gu|||116804166059|개포로28길|Gaepo-ro 28-gil|0|13|0|1168010300102140006020532|||1168010300|개포동||개포4동|0|1214|01|6||
06308|서울특별시|Seoul|강남구|Gangnam-gu|||116804166058|개포로26길|Gaepo-ro 26-gil|0|13|0|1168010300102150005021255|||1168010300|개포동||개포4동|0|1215|01|5||
06308|서울특별시|Seoul|강남구|Gangnam-gu|||116804166058|개포로26길|Gaepo-ro 26-gil|0|9|0|1168010300102150006021253|||1168010300|개포동||개포4동|0|1215|01|6||
06308|서울특별시|Seoul|강남구|Gangnam-gu|||116804166058|개포로26길|Gaepo-ro 26-gil|0|12|0|1168010300102160002021256|||1168010300|개포동||개포4동|0|1216|01|2||
06308|서울특별시|Seoul|강남구|Gangnam-gu|||116804166058|개포로26길|Gaepo-ro 26-gil|0|14|0|1168010300102160003021258|||1168010300|개포동||개포4동|0|1216|01|3||
06308|서울특별시|Seoul|강남구|Gangnam-gu|||116804166058|개포로26길|Gaepo-ro 26-gil|0|19|0|1168010300102060008021260|||1168010300|개포동||개포4동|0|1206|01|8||
06315|서울특별시|Seoul|강남구|Gangnam-gu|||116804166179|논현로4길|Nonhyeon-ro 4-gil|0|49|0|1168010300101780004020997|||1168010300|개포동||개포4동|0|1178|01|3||
06314|서울특별시|Seoul|강남구|Gangnam-gu|||116804166179|논현로4길|Nonhyeon-ro 4-gil|0|42|0|1168010300101660003021068|||1168010300|개포동||개포4동|0|1166|01|3||
06314|서울특별시|Seoul|강남구|Gangnam-gu|||116804166190|논현로6길|Nonhyeon-ro 6-gil|0|32|0|1168010300101750010021043|||1168010300|개포동||개포4동|0|1175|01|10||
06314|서울특별시|Seoul|강남구|Gangnam-gu|||116804166190|논현로6길|Nonhyeon-ro 6-gil|0|22|5|1168010300101730014021124|||1168010300|개포동||개포4동|0|1173|01|14||
06314|서울특별시|Seoul|강남구|Gangnam-gu|||116804166190|논현로6길|Nonhyeon-ro 6-gil|0|26|5|1168010300101740014021091|||1168010300|개포동||개포4동|0|1174|01|14||
06314|서울특별시|Seoul|강남구|Gangnam-gu|||116804166190|논현로6길|Nonhyeon-ro 6-gil|0|26|1|1168010300101740016021070|||1168010300|개포동||개포4동|0|1174|01|16||
06314|서울특별시|Seoul|강남구|Gangnam-gu|||116804166190|논현로6길|Nonhyeon-ro 6-gil|0|18|9|1168010300101720007021166|||1168010300|개포동||개포4동|0|1172|01|7||
06313|서울특별시|Seoul|강남구|Gangnam-gu|||116804166190|논현로6길|Nonhyeon-ro 6-gil|0|10|16|1168010300101690006021214|||1168010300|개포동||개포4동|0|1169|01|6||
06314|서울특별시|Seoul|강남구|Gangnam-gu|||116804166190|논현로6길|Nonhyeon-ro 6-gil|0|14|0|1168010300101700000021160|||1168010300|개포동||개포4동|0|1170|01|0||
06307|서울특별시|Seoul|강남구|Gangnam-gu|||116804166164|논현로18길|Nonhyeon-ro 18-gil|0|22|8|1168010300102330003020597|||1168010300|개포동||개포4동|0|1233|01|3||
06307|서울특별시|Seoul|강남구|Gangnam-gu|||116804166164|논현로18길|Nonhyeon-ro 18-gil|0|14|15|1168010300102340011020668|||1168010300|개포동||개포4동|0|1234|01|11||
06312|서울특별시|Seoul|강남구|Gangnam-gu|||116804166158|논현로16길|Nonhyeon-ro 16-gil|0|20|0|1168010300102220000020726|||1168010300|개포동||개포4동|0|1222|01|0||
06312|서울특별시|Seoul|강남구|Gangnam-gu|||116804166158|논현로16길|Nonhyeon-ro 16-gil|0|10|10|1168010300102270004020808|||1168010300|개포동||개포4동|0|1227|01|4||
06312|서울특별시|Seoul|강남구|Gangnam-gu|||116804166158|논현로16길|Nonhyeon-ro 16-gil|0|14|3|1168010300102220011020756|||1168010300|개포동||개포4동|0|1222|01|11||
06312|서울특별시|Seoul|강남구|Gangnam-gu|||116804166158|논현로16길|Nonhyeon-ro 16-gil|0|16|0|1168010300102220012020747|||1168010300|개포동||개포4동|0|1222|01|12||
06312|서울특별시|Seoul|강남구|Gangnam-gu|||116804166158|논현로16길|Nonhyeon-ro 16-gil|0|14|9|1168010300102220008020782|||1168010300|개포동||개포4동|0|1222|01|8||
06312|서울특별시|Seoul|강남구|Gangnam-gu|||116804166158|논현로16길|Nonhyeon-ro 16-gil|0|6|0|1168010300102270011020785|||1168010300|개포동||개포4동|0|1227|01|11||
06307|서울특별시|Seoul|강남구|Gangnam-gu|||116804166158|논현로16길|Nonhyeon-ro 16-gil|0|17|0|1168010300102300010020714|||1168010300|개포동||개포4동|0|1230|01|9||
06312|서울특별시|Seoul|강남구|Gangnam-gu|||116804166158|논현로16길|Nonhyeon-ro 16-gil|0|14|7|1168010300102220009020775|||1168010300|개포동||개포4동|0|1222|01|9||
06312|서울특별시|Seoul|강남구|Gangnam-gu|||116804166158|논현로16길|Nonhyeon-ro 16-gil|0|14|0|1168010300102260000020757|||1168010300|개포동||개포4동|0|1226|01|0||
06313|서울특별시|Seoul|강남구|Gangnam-gu|||116804166204|논현로8길|Nonhyeon-ro 8-gil|0|4|7|1168010300101900008021159|||1168010300|개포동||개포4동|0|1190|01|8||
06315|서울특별시|Seoul|강남구|Gangnam-gu|||116804166204|논현로8길|Nonhyeon-ro 8-gil|0|55|0|1168010300101830017020902|||1168010300|개포동||개포4동|0|1183|01|17||
06314|서울특별시|Seoul|강남구|Gangnam-gu|||116804166204|논현로8길|Nonhyeon-ro 8-gil|0|16|0|1168010300101880002021057|||1168010300|개포동||개포4동|0|1188|01|2||
06314|서울특별시|Seoul|강남구|Gangnam-gu|||116804166204|논현로8길|Nonhyeon-ro 8-gil|0|31|0|1168010300101840020020971|||1168010300|개포동||개포4동|0|1184|01|20||
06314|서울특별시|Seoul|강남구|Gangnam-gu|||116804166204|논현로8길|Nonhyeon-ro 8-gil|0|39|0|1168010300101840017020985|||1168010300|개포동||개포4동|0|1184|01|17||
06314|서울특별시|Seoul|강남구|Gangnam-gu|||116804166190|논현로6길|Nonhyeon-ro 6-gil|0|26|8|1168010300101730004021118|||1168010300|개포동||개포4동|0|1173|01|4||
06314|서울특별시|Seoul|강남구|Gangnam-gu|||116804166190|논현로6길|Nonhyeon-ro 6-gil|0|20|0|1168010300101720011021120|||1168010300|개포동||개포4동|0|1172|01|11||
06309|서울특별시|Seoul|강남구|Gangnam-gu|||116803122001|개포로|Gaepo-ro|0|258|0|1168010300102120008020431|||1168010300|개포동||개포4동|0|1212|01|8||
06312|서울특별시|Seoul|강남구|Gangnam-gu|||116803121022|논현로|Nonhyeon-ro|0|36|0|1168010300101940007021026|||1168010300|개포동||개포4동|0|1194|02|7||
06313|서울특별시|Seoul|강남구|Gangnam-gu|||116804166111|논현로10길|Nonhyeon-ro 10-gil|0|6|0|1168010300101920002021069|||1168010300|개포동||개포4동|0|1192|01|2||
06314|서울특별시|Seoul|강남구|Gangnam-gu|||116804166111|논현로10길|Nonhyeon-ro 10-gil|0|28|0|1168010300101840002020915|||1168010300|개포동||개포4동|0|1184|01|2||
06312|서울특별시|Seoul|강남구|Gangnam-gu|||116804166111|논현로10길|Nonhyeon-ro 10-gil|0|13|0|1168010300101930007020995|||1168010300|개포동||개포4동|0|1193|01|7||
06314|서울특별시|Seoul|강남구|Gangnam-gu|||116804166190|논현로6길|Nonhyeon-ro 6-gil|0|18|10|1168010300101710004021179|||1168010300|개포동||개포4동|0|1171|01|4||
06314|서울특별시|Seoul|강남구|Gangnam-gu|||116804166190|논현로6길|Nonhyeon-ro 6-gil|0|18|4|1168010300101710001021148|||1168010300|개포동||개포4동|0|1171|01|1||
06314|서울특별시|Seoul|강남구|Gangnam-gu|||116804166190|논현로6길|Nonhyeon-ro 6-gil|0|30|7|1168010300101750007021075|||1168010300|개포동||개포4동|0|1175|01|7||
06325|서울특별시|Seoul|강남구|Gangnam-gu|||116804166479|선릉로16길|Seolleung-ro 16-gil|0|6|0|1168010300101710000019417|||1168010300|개포동||개포2동|0|171|01|0||
06312|서울특별시|Seoul|강남구|Gangnam-gu|||116804166128|논현로12길|Nonhyeon-ro 12-gil|0|9|0|1168010300101950006020982|||1168010300|개포동||개포4동|0|1195|01|6||
06312|서울특별시|Seoul|강남구|Gangnam-gu|||116804166128|논현로12길|Nonhyeon-ro 12-gil|0|13|0|1168010300101960006020941|||1168010300|개포동||개포4동|0|1196|01|6||
06312|서울특별시|Seoul|강남구|Gangnam-gu|||116804166128|논현로12길|Nonhyeon-ro 12-gil|0|9|3|1168010300101950005020963|||1168010300|개포동||개포4동|0|1195|01|5||
06312|서울특별시|Seoul|강남구|Gangnam-gu|||116804166128|논현로12길|Nonhyeon-ro 12-gil|0|3|10|1168010300101950011020921|||1168010300|개포동||개포4동|0|1195|01|11||
06312|서울특별시|Seoul|강남구|Gangnam-gu|||116804166128|논현로12길|Nonhyeon-ro 12-gil|0|17|0|1168010300101960005020919|||1168010300|개포동||개포4동|0|1196|01|5||
06312|서울특별시|Seoul|강남구|Gangnam-gu|||116804166128|논현로12길|Nonhyeon-ro 12-gil|0|11|0|1168010300101960007020961|||1168010300|개포동||개포4동|0|1196|01|7||
06312|서울특별시|Seoul|강남구|Gangnam-gu|||116804166128|논현로12길|Nonhyeon-ro 12-gil|0|33|0|1168010300102000005020806|||1168010300|개포동||개포4동|0|1200|01|5||
